Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,Rheinbord,252-255,"2611014","1268103","4",A,,,"2022","9","17",,"Flora beider Basel, Frieda Suda",Suda Frieda,"12639043",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,250-266,"2611369","1267571","10",A,,,"2022","9","4",,Flora beider Basel,Anonym.,"12604888",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
infoflora:91500,Gefässpflanzen,Pairas Stachel-Segge,Carex pairae F. W. Schultz,www.infoflora.ch/flora/1010120,Basel,BS,linkes Rheinufer südl. der Johanniterbrücke. Ufermauer.,"250","2611350","1268100","100",A,,,"1998","5","19",,"Info Flora, Karl Hans Müller",Müller Karl Hans,"85110",LC,K,,,,,,,,LC,"TypoCH 3 : Gletscher, Fels, Schutt und Geröll",,,,Cyperaceae,,INN,,
infoflora:91500,Gefässpflanzen,Pairas Stachel-Segge,Carex pairae F. W. Schultz,www.infoflora.ch/flora/1010120,Basel,BS,Unterer Rheinweg bei der Klingentalfähre. Ufermauer.,"250","2611300","1268000","100",A,,,"1998","6","5",,"Info Flora, Karl Hans Müller",Müller Karl Hans,"85111",LC,K,,,,,,,,LC,"TypoCH 3 : Gletscher, Fels, Schutt und Geröll",,,,Cyperaceae,,INN,,
infoflora:94700,Gefässpflanzen,Wald-Segge,Carex sylvatica Huds.,www.infoflora.ch/flora/1010390,Basel,BS,,256-266,"2611379","1267564","6",A,,,"2022","9","4",,Flora beider Basel,Anonym.,"12604893",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
infoflora:96900,Gefässpflanzen,Hagebuche,Carpinus betulus L.,www.infoflora.ch/flora/1010580,Basel,BS,"St. Johannspark Gehölze / Säume. Hecken, Gebuesche, Feldgehoelze. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.","257","2610737","1268602","65",A,Bestandesklasse: gross,,"2008","5","3",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4155737",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
infoflora:97500,Gefässpflanzen,Steifgras,Catapodium rigidum (L.) C. E. Hubb.,www.infoflora.ch/flora/1010700,Basel,BS,"Petersplatz. Zwischen Pflastersteinen, Tritt.","285","2610965","1267645","10",A,,,"2007","4","22",,"Info Flora, Lucas Förderer",Förderer Lucas,"1366353",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Poaceae,,INN,,
infoflora:97500,Gefässpflanzen,Steifgras,Catapodium rigidum (L.) C. E. Hubb.,www.infoflora.ch/flora/1010700,Basel,BS,"Petersplatz/Petersgraben. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Hist. Altstadt / Dorfkern / City / Mischnutzungen.",267-268,"2610954","1267651","20",A,Bestandesklasse: mittel,,"2008","8","28",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4152314",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:97500,Gefässpflanzen,Steifgras,Catapodium rigidum (L.) C. E. Hubb.,www.infoflora.ch/flora/1010700,Basel,BS,,249-249,"2611130","1268784","6",A,,,"2022","5","13",,"Info Flora, Yasemin Kurtogullari",Kurtogullari Yasemin,"11824837",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:97500,Gefässpflanzen,Steifgras,Catapodium rigidum (L.) C. E. Hubb.,www.infoflora.ch/flora/1010700,Basel,BS,,249-249,"2611122","1268783","6",A,,,"2022","5","13",,"COMECO project, WSL & Info Flora",de Witte Lucienne,"11831734",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:97500,Gefässpflanzen,Steifgras,Catapodium rigidum (L.) C. E. Hubb.,www.infoflora.ch/flora/1010700,Basel,BS,,"249","2611114","1268793","9",A,,,"2022","5","13",,"Info Flora, Alexander Indermaur",Indermaur Alexander,"11823647",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
