City,Family,Genus,Sp2,Sp.merge,native_exotic,pollination_mode,Flowering_months_duration,start_flowering,growth_form_category,plant_height_m,inflorescence,structural_blossom_class,symmetry,nectar,pollen,oil
Zu,Lamiaceae,Mentha,spicata,Mentha spicata,N,biotic,3,7,herb,0.9,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Mentha,suaveolens,Mentha suaveolens,N,biotic,3,7,herb,0.9,1,gullet,sigomorph,1,1,0
An,Lamiaceae,Mentha,x piperita,Mentha x piperita,N,biotic,3,7,herb,0.46,1,gullet,sigomorph,1,1,0
Ta,Lamiaceae,Mentha,x verticillata,Mentha x verticillata,N,biotic,3,7,herb,0.45,1,gullet,sigomorph,1,1,0
Zu,Menyanthaceae,Menyanthes,trifoliata,Menyanthes trifoliata,E,biotic,2,5,herb,0.3,1,stalk_disk,actinomorph,1,1,0
Pa,Boraginaceae,Mertensia,paniculata,Mertensia paniculata,E,biotic,3,5,herb,0.8,1,stalk_disk,actinomorph,1,1,0
Zu,Rosaceae,Mespilus,germanica,Mespilus germanica,N,biotic,2,5,shrub,5,0,dish_bowl,actinomorph,1,1,0
Zu,Apocynaceae,Metastelma,strictum,Metastelma strictum,E,biotic,NA,NA,shrub,,1,dish_bowl,actinomorph,NA,NA,NA
Zu,Scrophulariaceae,Mimulus,cardinalis,Mimulus cardinalis,E,biotic,5,6,herb,0.6,1,gullet,sigomorph,1,0,0
Zu,Scrophulariaceae,Mimulus,guttatus,Mimulus guttatus,E,biotic,5,6,herb,0.4,1,gullet,sigomorph,1,0,0
Pa,Caryophyllaceae,Minuartia,labillardierei,Minuartia labillardierei,N,biotic,2,7,herb,,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Minuartia,laricifolia,Minuartia laricifolia,N,biotic,2,7,herb,0.1,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Minuartia,stellata,Minuartia stellata,N,biotic,2,7,herb,0.08,1,stalk_disk,actinomorph,1,1,0
Pa,Caryophyllaceae,Minuartia,verna,Minuartia verna,N,biotic,4,5,herb,0.1,1,stalk_disk,actinomorph,1,1,0
Zu,Nyctaginaceae,Mirabilis,jalapa,Mirabilis jalapa,E,biotic,5,6,herb,1,1,stalk_disk,actinomorph,1,1,0
Zu,Saxifraga,Mitella,sp.,Mitella sp.,NA,biotic,NA,NA,NA,NA,NA,NA,,NA,NA,NA
Pa,Boraginaceae,Moltkia,suffruticosa,Moltkia suffruticosa,N,biotic,NA,NA,herb,0.2,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Monarda,didyma,Monarda didyma,E,biotic,3,7,herb,1.5,0,tube,actinomorph,1,1,0
Zu,Lamiaceae,Monarda,fistulosa,Monarda fistulosa,E,biotic,3,6,herb,0.9,0,tube,actinomorph,1,1,0
Zu,Lamiaceae,Monarda,punctata,Monarda punctata,E,biotic,3,7,herb,0.5,0,tube,actinomorph,1,1,0
Pa,Brassicaceae,Moricandia,arvensis,Moricandia arvensis,E,biotic,3,5,herb,0.45,1,dish_bowl,actinomorph,1,1,0
Zu,Caprifoliaceae,Morina,longifolia,Morina longifolia,E,biotic,2,6,herb,0.6,1,stalk_disk,actinomorph,NA,NA,NA
Zu,Polygonaceae,Muehlenbeckia,complexa,Muehlenbeckia complexa,E,biotic,3,5,herb,0.2,1,dish_bowl,actinomorph,1,1,0
Zurich,Musaceae,Musa,acuminata,Musa acuminata,E,NA,NA,NA,NA,5,1,NA,NA,1,1,0
Zu,Asparagaceae,Muscari,botryoides,Muscari botryoides,N,biotic,2,4,herb,0.3,1,bell_trumpet,actinomorph,1,1,0
Pa,Asparagaceae,Muscari,comosum,Muscari comosum,N,biotic,2,5,herb,0.18,1,bell_trumpet,actinomorph,1,1,0
Zu,Asparagaceae,Muscari,neglectum,Muscari neglectum,N,biotic,2,4,herb,0.13,1,bell_trumpet,actinomorph,1,1,0
Zu,Asteraceae,Mycelis,muralis,Mycelis muralis,N,biotic,3,7,herb,1,1,dish_bowl,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,alpestris,Myosotis alpestris,N,biotic,3,7,herb,0.13,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,arvensis,Myosotis arvensis,N,biotic,7,4,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Pa,Boraginaceae,Myosotis,discolor,Myosotis discolor,N,biotic,3,4,herb,0.2,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,nemorosa,Myosotis nemorosa,N,biotic,4,5,herb,0.25,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,ramosissima,Myosotis ramosissima,N,biotic,3,4,herb,0.23,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,rehsteineri,Myosotis rehsteineri,N,biotic,2,4,herb,0.3,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,scorpioides,Myosotis scorpioides,N,biotic,6,4,herb,0.23,1,stalk_disk,actinomorph,1,1,0
Zu,Boraginaceae,Myosotis,sylvatica,Myosotis sylvatica,N,biotic,2,4,herb,0.5,1,stalk_disk,actinomorph,1,1,0
Pa,Haloragaceae,Myriophyllum,aquaticum,Myriophyllum aquaticum,E,abiotic,NA,NA,herb,0.13,1,NA,,NA,NA,NA
Paris,Myrtaceae,Myrtus,communis,Myrtus communis,N,biotic,3,5,shrub,1.5,0,dish_bowl,actinomorph,NA,1,0
Zu,Berberidaceae,Nandina,domestica,Nandina domestica,E,biotic,NA,NA,shrub,1.68,1,bell_trumpet,actinomorph,NA,NA,NA
Zu,Amaryllidaceae,Narcissus,poëticus,Narcissus poëticus,N,biotic,2,3,herb,0.4,1,bell_trumpet,actinomorph,1,1,0
Zu,Amaryllidaceae,Narcissus,sp.,Narcissus sp.,NA,biotic,NA,NA,herb,NA,NA,bell_trumpet,actinomorph,1,1,0
Zu,Amaryllidaceae,Narcissus,x incomparabilis,Narcissus x incomparabilis,E,biotic,2,3,herb,,0,bell_trumpet,actinomorph,1,1,0
Zu,Nartheciaceae,Narthecium,ossifragum,Narthecium ossifragum,N,biotic,2,7,herb,0.4,1,dish_bowl,actinomorph,1,1,0
Zu,Brassicaceae,Nasturtium,officinale,Nasturtium officinale,N,biotic,6,5,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Zurich,Scrophulariaceae,Nemesia,denticulata,Nemesia denticulata,E,biotic,12,1,herb,0.6,NA,gullet,sigomorph,1,1,0
Pa,Scrophulariaceae,Nemesia,floribunda,Nemesia floribunda,E,biotic,2,6,herb,0.3,1,gullet,sigomorph,1,1,0
Pa,Boraginaceae,Nemophila,maculata,Nemophila maculata,E,biotic,3,4,herb,0.23,0,bell_trumpet,actinomorph,1,1,0
Pa,Lamiaceae,Nepeta,argolica,Nepeta argolica,N,biotic,3,7,herb,,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Nepeta,cataria,Nepeta cataria,N,biotic,3,7,herb,0.76,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Nepeta,grandiflora,Nepeta grandiflora,N,biotic,2,7,herb,0.75,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Nepeta,nepetella,Nepeta nepetella,N,biotic,3,7,herb,0.6,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Nepeta,nuda,Nepeta nuda,N,biotic,2,7,herb,0.6,1,gullet,sigomorph,1,1,0
Pa,Lamiaceae,Nepeta,racemosa,Nepeta racemosa,E,biotic,3,6,herb,0.69,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Nepeta,sp.,Nepeta sp.,NA,biotic,NA,NA,herb,NA,NA,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Nepeta,tenuifolia,Nepeta tenuifolia,E,biotic,4,6,herb,0.3,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Nepeta,x faasenii,Nepeta x faasenii,E,biotic,4,6,herb,0.46,1,gullet,sigomorph,1,1,0
Zu,Apocynaceae,Nerium,oleander,Nerium oleander,N,biotic,4,6,shrub/tree,6,1,stalk_disk,actinomorph,1,1,0
Zu,Solanaceae,Nicandra,physalodes,Nicandra physalodes,E,biotic,4,7,herb,1,0,bell_trumpet,actinomorph,1,1,0
Pa,Solanaceae,Nicotiana,alata,Nicotiana alata,E,biotic,4,6,herb,1.2,1,stalk_disk,actinomorph,1,1,0
Pa,Solanaceae,Nicotiana,glauca,Nicotiana glauca,E,biotic,4,6,shrub,3,1,stalk_disk,actinomorph,1,1,0
Pa,Solanaceae,Nicotiana,langsdorffii,Nicotiana langsdorffii,E,biotic,4,6,shrub,1.5,1,stalk_disk,actinomorph,1,1,0
An,Solanaceae,Nicotiana,quadrivalvis,Nicotiana quadrivalvis,E,biotic,4,6,shrub,2,1,stalk_disk,actinomorph,1,1,0
Zu,Solanaceae,Nicotiana,rustica,Nicotiana rustica,E,biotic,4,6,shrub,1.5,1,stalk_disk,actinomorph,1,1,0
Zu,Solanaceae,Nicotiana,tabacum,Nicotiana tabacum,E,biotic,4,7,herb,3,1,stalk_disk,actinomorph,1,1,0
Zu,Ranunculaceae,Nigella,damascena,Nigella damascena,E,biotic,3,5,herb,0.5,0,dish_bowl,actinomorph,1,1,0
Zu,Ranunculaceae,Nigella,sativa,Nigella sativa,E,biotic,3,5,herb,0.25,0,dish_bowl,actinomorph,1,1,0
Pa,Allioideae,Nothoscordum,gracile,Nothoscordum gracile,E,biotic,2,5,herb,0.5,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Notobasis,syriaca,Notobasis syriaca,E,biotic,2,5,herb,1.05,1,dish_bowl,actinomorph,1,1,0
Zu,Nymphaeaceae,Nuphar,advena,Nuphar advena,E,biotic,3,6,herb,0.35,0,dish_bowl,actinomorph,0,1,0
Ta,Nymphaeaceae,Nuphar,lutea,Nuphar lutea,N,biotic,3,6,herb,0.04,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nuphar,sp.,Nuphar sp.,NA,biotic,NA,NA,herb,NA,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,alba,Nymphaea alba,N,biotic,3,6,herb,1.25,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,candida,Nymphaea candida,N,biotic,3,6,herb,1.15,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,mexicana,Nymphaea mexicana,E,biotic,4,6,herb,,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,odorata,Nymphaea odorata,E,biotic,4,6,herb,,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,sp.,Nymphaea sp.,NA,biotic,NA,NA,herb,NA,0,dish_bowl,actinomorph,0,1,0
Zu,Nymphaeaceae,Nymphaea,tetragona,Nymphaea tetragona,E,biotic,4,6,herb,1.25,0,dish_bowl,actinomorph,0,1,0
Zu,Menyanthaceae,Nymphoides,peltata,Nymphoides peltata,N,biotic,3,7,herb,2,0,bell_trumpet,actinomorph,1,1,0
Pa,Caryophyllaceae,Oberna,multifida,Oberna multifida,E,biotic,4,5,shrub,0.45,0,stalk_disk,actinomorph,NA,NA,NA
Zu,Lamiaceae,Ocimum,basilicum,Ocimum basilicum,E,biotic,4,6,herb,0.6,1,flag,sigomorph,1,1,0
Zu,Lamiaceae,Ocimum,CV,Ocimum CV,NA,biotic,NA,NA,herb,NA,1,NA,,1,1,0
Zu,Lamiaceae,Ocimum,gratissimum,Ocimum gratissimum,E,biotic,4,7,shrub,1.75,1,flag,sigomorph,1,1,0
Zu,Lamiaceae,Ocimum,kilimandscharicum,Ocimum kilimandscharicum,E,biotic,6,5,shrub,2.4,1,flag,sigomorph,1,1,0
Pa,Apiaceae,Oenanthe,crocata,Oenanthe crocata,N,biotic,2,6,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Apiaceae,Oenanthe,fistulosa,Oenanthe fistulosa,N,biotic,3,6,herb,0.55,1,dish_bowl,actinomorph,1,1,0
Zu,Apiaceae,Oenanthe,sarmentosa,Oenanthe sarmentosa,E,biotic,3,6,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Pa,Apiaceae,Oenanthe,silaifolia,Oenanthe silaifolia,N,biotic,3,5,herb,0.9,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,biennis,Oenothera biennis,E,biotic,4,6,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,fruticosa,Oenothera fruticosa,E,biotic,4,6,herb,1,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,glazioviana,Oenothera glazioviana,E,biotic,4,6,herb,1.5,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,lamarckiana,Oenothera lamarckiana,E,biotic,4,6,herb,1,1,dish_bowl,actinomorph,1,1,0
Pa,Onagraceae,Oenothera,magallanica,Oenothera magallanica,E,biotic,3,7,herb,0.27,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,parviflora,Oenothera parviflora,E,biotic,4,6,herb,15,1,dish_bowl,actinomorph,1,1,0
Pa,Onagraceae,Oenothera,rosea,Oenothera rosea,E,biotic,7,5,herb,0.38,1,dish_bowl,actinomorph,1,1,0
Zu,Onagraceae,Oenothera,sp.,Oenothera sp.,NA,biotic,NA,NA,herb,NA,Na,NA,,1,1,0
Pa,Onagraceae,Oenothera,speciosa,Oenothera speciosa,E,biotic,3,5,herb,0.4,1,dish_bowl,actinomorph,1,1,0
Pa,Boraginaceae,Omphalodes,linifolia,Omphalodes linifolia,N,biotic,4,3,herb,0.35,1,dish_bowl,actinomorph,1,1,0
Zu,Fabaceae,Onobrychis,arenaria,Onobrychis arenaria,N,biotic,2,6,herb,0.5,1,flag,sigomorph,1,1,0
Zu,Fabaceae,Onobrychis,viciifolia,Onobrychis viciifolia,E,biotic,4,5,herb,0.8,1,flag,sigomorph,1,1,0
Zu,Fabaceae,Ononis,cristata,Ononis cristata, N,biotic,NA,NA,herb,,1,flag,sigomorph,0,1,0
Pa,Fabaceae,Ononis,natrix,Ononis natrix,N,biotic,3,5,shrub,0.4,1,flag,sigomorph,0,1,0
Pa,Fabaceae,Ononis,repens,Ononis repens,N,biotic,2,6,herb,0.6,1,flag,sigomorph,0,1,0
Zu,Fabaceae,Ononis,spinosa,Ononis spinosa,N,biotic,2,6,shrub,0.45,1,flag,sigomorph,0,1,0
Pa,Fabaceae,Ononis,viscosa,Ononis viscosa,N,biotic,4,3,herb,0.5,1,flag,sigomorph,0,1,0
Pa,Boraginaceae,Onosma,stellulata,Onosma stellulata,N,biotic,2,5,herb,0.23,1,bell_trumpet,actinomorph,1,1,0
Pa,Asparagaceae,Ophiopogon,planiscapus,Ophiopogon planiscapus,E,biotic,2,7,herb,0.27,1,bell_trumpet,actinomorph,NA,NA,NA
Tartu,Cactaceae,Opuntia,sp.,Opuntia sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zu,Lamiaceae,Origanum,majorana,Origanum majorana,N,biotic,3,7,herb,0.8,1,gullet,sigomorph,1,1,0
Zu,Lamiaceae,Origanum,vulgare,Origanum vulgare,N,biotic,3,7,herb,1,1,gullet,sigomorph,1,1,0
Pa,Apiaceae,Orlaya,grandiflora,Orlaya grandiflora,N,biotic,3,5,herb,0.7,1,dish_bowl,actinomorph,1,1,0
Pa,Asparagaceae,Ornithogalum,sigmoideum,Ornithogalum sigmoideum,N,biotic,2,4,herb,0.15,1,dish_bowl,actinomorph,1,1,0
Zu,Asparagaceae,Ornithogalum,umbellatum,Ornithogalum umbellatum,N,biotic,2,4,herb,0.3,1,dish_bowl,actinomorph,1,1,0
An,Fabaceae,Ornithopus,perpusillus,Ornithopus perpusillus,N,biotic,2,5,herb,0.18,1,flag,sigomorph,0,1,0
Pa,Fabaceae,Ornithopus,sativus,Ornithopus sativus,N,biotic,3,6,herb,0.7,1,flag,sigomorph,0,1,0
Zu,Orobanchaceae,Orobanche,hederae,Orobanche hederae,N,biotic,3,5,herb,0.3,1,gullet,sigomorph,1,1,0
Pa,Orobanchaceae,Orobanche,picridis,Orobanche picridis,N,biotic,2,6,herb,0.43,1,gullet,sigomorph,1,1,0
Zu,Araceae,Orontium,aquaticum,Orontium aquaticum,E,biotic,3,4,herb,0.45,1,brush,no_symmetry,NA,NA,NA
Pa,Oleaceae,Osmanthus,heterophyllus,Osmanthus heterophyllus,E,biotic,2,9,shrub,8,1,dish_bowl,actinomorph,1,1,0
Zu,Asteraceae,Osteospermum,ecklonis,Osteospermum ecklonis,E,biotic,3,5,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Osteospermum,fruticosum,Osteospermum fruticosum,E,biotic,3,5,herb,0.23,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Otanthus,maritimus,Otanthus maritimus,N,biotic,4,6,herb,0.25,1,brush,no_symmetry,0,1,0
Zu,Oxalidaceae,Oxalis,acetosella,Oxalis acetosella,N,biotic,2,4,herb,0.08,1,dish_bowl,actinomorph,1,1,0
Zu,Oxalidaceae,Oxalis,articulata,Oxalis articulata,E,biotic,4,6,herb,0.19,1,dish_bowl,actinomorph,1,1,0
Zu,Oxalidaceae,Oxalis,corniculata,Oxalis corniculata,N,biotic,7,4,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Pa,Oxalidaceae,Oxalis,exilis,Oxalis exilis,E,biotic,4,6,herb,0.1,1,dish_bowl,actinomorph,1,1,0
Pa,Oxalidaceae,Oxalis,floribunda,Oxalis floribunda,E,biotic,NA,NA,herb,0.25,1,dish_bowl,actinomorph,1,1,0
Pa,Oxalidaceae,Oxalis,latifolia,Oxalis latifolia,E,biotic,2,5,herb,,1,dish_bowl,actinomorph,1,1,0
Zu,Oxalidaceae,Oxalis,stricta,Oxalis stricta,E,biotic,4,6,herb,0.4,1,dish_bowl,actinomorph,1,1,0
Zu,Oxalidaceae,Oxalis,triangularis,Oxalis triangularis,E,biotic,4,4,herb,0.25,1,dish_bowl,actinomorph,1,1,0
Pa,Paeoniaceae,Paeonia,broteri,Paeonia broteri,N,biotic,NA,NA,herb,0.55,0,dish_bowl,actinomorph,0,1,0
Zu,Paeoniaceae,Paeonia,daurica,Paeonia daurica,E,biotic,2,5,herb,0.6,0,dish_bowl,actinomorph,0,1,0
Zu,Paeoniaceae,Paeonia,officinalis,Paeonia officinalis,N,biotic,2,5,herb,0.6,0,dish_bowl,actinomorph,0,1,0
Zu,Paeoniaceae,Paeonia,sp.,Paeonia sp.,NA,biotic,NA,NA,herb,NA,NA,,,0,1,0
Poznan,Paeoniaceae,Paeonia,suffruticosa,Paeonia suffruticosa,E,biotic,2,4,shrub,1.2,0,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Pallenis,maritima,Pallenis maritima,N,biotic,3,4,shrub,0.3,1,dish_bowl,actinomorph,1,1,0
Pa,Asteraceae,Pallenis,spinosa,Pallenis spinosa,N,biotic,3,5,herb,0.6,1,dish_bowl,actinomorph,1,1,0
Pa,Amaryllidaceae,Pancratium,illyricum,Pancratium illyricum,N,biotic,3,4,herb,0.5,1,dish_bowl,actinomorph,0,1,0
Zu,Bignoniaceae,Pandorea,jasminoides,Pandorea jasminoides,E,biotic,5,6,climber,7,1,bell_trumpet,actinomorph,1,1,0
Zu,Papaveraceae,Papaver,croceum,Papaver croceum,E,biotic,2,7,herb,0.4,0,dish_bowl,actinomorph,0,1,0
Pa,Papaveraceae,Papaver,dubium,Papaver dubium,N,biotic,3,5,herb,0.6,0,dish_bowl,actinomorph,0,1,0
Pa,Papaveraceae,Papaver,hybridum,Papaver hybridum,N,biotic,3,5,herb,0.33,0,dish_bowl,actinomorph,0,1,0
Pa,Papaveraceae,Papaver,nudicaule,Papaver nudicaule,E,biotic,3,5,herb,0.45,0,dish_bowl,actinomorph,0,1,0
Pa,Papaveraceae,Papaver,orientale,Papaver orientale,E,biotic,2,5,herb,0.7,0,dish_bowl,actinomorph,0,1,0
Zu,Papaveraceae,Papaver,rhoeas,Papaver rhoeas,N,biotic,5,5,herb,1,0,dish_bowl,actinomorph,0,1,0
Zu,Papaveraceae,Papaver,somniferum,Papaver somniferum,N,biotic,3,5,herb,1,0,dish_bowl,actinomorph,0,1,0
Pa,Plantaginaceae,Parahebe,catarractae,Parahebe catarractae,E,biotic,3,6,herb,0.3,1,dish_bowl,actinomorph,1,1,0
Pa,Boraginaceae,Pardoglossum,cheirifolium,Pardoglossum cheirifolium,N,biotic,NA,NA,herb,0.4,1,bell_trumpet,actinomorph,NA,NA,NA
Pa,Urticaceae,Parietaria,judaica,Parietaria judaica,N,abiotic,5,6,herb,0.6,1,NA,,0,1,0
Zu,Celastraceae,Parnassia,palustris,Parnassia palustris,N,biotic,3,7,herb,0.3,0,dish_bowl,actinomorph,1,1,0
