"","ID","Shannon","NrSpecies","location","landscape","replicate","bbspecies","bborgan","site"
"298","07_ZHRE_pL",0.147356928523657,2,"ZH","R","E","B.lapidarius","L","ZH_R"
"299","07_ZHRF_lB",0.284118978419575,3,"ZH","R","F","B.pascuorum","B","ZH_R"
"300","07_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"301","07_ZHUA_lB",1.67011561645574,7,"ZH","U","A","B.pascuorum","B","ZH_U"
"302","07_ZHUA_pB",0.364404849506357,4,"ZH","U","A","B.lapidarius","B","ZH_U"
"303","07_ZHUB_lB",0.861792783189566,5,"ZH","U","B","B.pascuorum","B","ZH_U"
"304","07_ZHUB_pB",0.0790752893591634,2,"ZH","U","B","B.lapidarius","B","ZH_U"
"305","07_ZHUB_pL",0.0578499182043299,2,"ZH","U","B","B.lapidarius","L","ZH_U"
"306","07_ZHUC_lB",0.251608572557512,4,"ZH","U","C","B.pascuorum","B","ZH_U"
"307","07_ZHUC_pB",0,1,"ZH","U","C","B.lapidarius","B","ZH_U"
"308","08_1_BERD_pB",0.29710509108463,2,"BE","R","D","B.lapidarius","B","BE_R"
"309","08_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"310","08_2_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"311","08_BERD_lB",0.149125508127192,2,"BE","R","D","B.pascuorum","B","BE_R"
"312","08_BEUA_pB",1.04034530788721,6,"BE","U","A","B.lapidarius","B","BE_U"
"313","08_BEUB_lB",1.2925529993236,7,"BE","U","B","B.pascuorum","B","BE_U"
"314","08_BEUB_pB",1.88792900685108,13,"BE","U","B","B.lapidarius","B","BE_U"
"315","08_BEUC_lB",0.536259961634474,3,"BE","U","C","B.pascuorum","B","BE_U"
"316","08_BEUC_pB",0.318282392054308,4,"BE","U","C","B.lapidarius","B","BE_U"
"317","08_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"318","08_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"319","08_BSRD_pB",0.739836240234501,4,"BS","R","D","B.lapidarius","B","BS_R"
"320","08_BSRD_pL",0,1,"BS","R","D","B.lapidarius","L","BS_R"
"321","08_BSRE_lB",0.823052179785747,4,"BS","R","E","B.pascuorum","B","BS_R"
"322","08_BSRE_pB",0.124684462362185,2,"BS","R","E","B.lapidarius","B","BS_R"
"323","08_BSRF_lB",0.0766323236727204,2,"BS","R","F","B.pascuorum","B","BS_R"
"324","08_BSRF_lL",0.6926815993591,2,"BS","R","F","B.pascuorum","L","BS_R"
"325","08_BSRF_pB",1.28593372368903,5,"BS","R","F","B.lapidarius","B","BS_R"
"326","08_BSUA_lB",1.24909820348619,6,"BS","U","A","B.pascuorum","B","BS_U"
"327","08_BSUA_pB",0.0592439472455131,2,"BS","U","A","B.lapidarius","B","BS_U"
"328","08_BSUA_pL",0.0905288672735294,2,"BS","U","A","B.lapidarius","L","BS_U"
"329","08_BSUB_lB",0.277526211121122,3,"BS","U","B","B.pascuorum","B","BS_U"
"330","08_BSUB_lL",0.0651097066251543,2,"BS","U","B","B.pascuorum","L","BS_U"
"331","08_BSUB_pB",0.194043175153153,3,"BS","U","B","B.lapidarius","B","BS_U"
"332","08_BSUB_pL",0.0883769620873615,2,"BS","U","B","B.lapidarius","L","BS_U"
"333","08_BSUC_lB",0.210045978323525,2,"BS","U","C","B.pascuorum","B","BS_U"
"334","08_BSUC_pB",0.972755045816114,7,"BS","U","C","B.lapidarius","B","BS_U"
"335","08_ZHRD_lB",1.71120283274629,9,"ZH","R","D","B.pascuorum","B","ZH_R"
"336","08_ZHRD_pB",0.180313516273884,2,"ZH","R","D","B.lapidarius","B","ZH_R"
"337","08_ZHRD_pL",0.0733308408583518,2,"ZH","R","D","B.lapidarius","L","ZH_R"
"338","08_ZHRE_lB",1.52969108753911,10,"ZH","R","E","B.pascuorum","B","ZH_R"
"339","08_ZHRE_pB",0.73560300453936,6,"ZH","R","E","B.lapidarius","B","ZH_R"
"340","08_ZHRF_lB",0.383818137074799,4,"ZH","R","F","B.pascuorum","B","ZH_R"
"341","08_ZHRF_pB",0.0714504609519592,2,"ZH","R","F","B.lapidarius","B","ZH_R"
"342","08_ZHRF_pL",0,1,"ZH","R","F","B.lapidarius","L","ZH_R"
"343","08_ZHUA_lB",0.523950518732914,4,"ZH","U","A","B.pascuorum","B","ZH_U"
"344","08_ZHUA_lL",0.0764094207858664,2,"ZH","U","A","B.pascuorum","L","ZH_U"
"345","08_ZHUA_pB",1.72128795943597,10,"ZH","U","A","B.lapidarius","B","ZH_U"
"346","08_ZHUB_lB",0,1,"ZH","U","B","B.pascuorum","B","ZH_U"
"347","08_ZHUB_pB",1.23955246793573,4,"ZH","U","B","B.lapidarius","B","ZH_U"
"348","08_ZHUB_pL",0.849038223542019,3,"ZH","U","B","B.lapidarius","L","ZH_U"
"349","08_ZHUC_lB",0.318929755251905,3,"ZH","U","C","B.pascuorum","B","ZH_U"
"350","08_ZHUC_lL",0.566265646410113,2,"ZH","U","C","B.pascuorum","L","ZH_U"
"351","08_ZHUC_pB",0,1,"ZH","U","C","B.lapidarius","B","ZH_U"
"352","09_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"353","09_2_BERD_pB",0.108673903012503,2,"BE","R","D","B.lapidarius","B","BE_R"
"354","09_2_BERD_pL",0.610031578219841,4,"BE","R","D","B.lapidarius","L","BE_R"
"355","09_BERD_lB",0.125803511592874,2,"BE","R","D","B.pascuorum","B","BE_R"
"356","09_BERD_lL",0.188149556635923,2,"BE","R","D","B.pascuorum","L","BE_R"
"357","09_BEUA_pB",0.531234762872255,4,"BE","U","A","B.lapidarius","B","BE_U"
"358","09_BEUB_lB",0.0613591501389879,2,"BE","U","B","B.pascuorum","B","BE_U"
"359","09_BEUB_lL",0,1,"BE","U","B","B.pascuorum","L","BE_U"
"360","09_BEUB_pB",0.257774578912985,5,"BE","U","B","B.lapidarius","B","BE_U"
"361","09_BEUC_lB",0.69170786330492,6,"BE","U","C","B.pascuorum","B","BE_U"
"362","09_BEUC_pB",0,1,"BE","U","C","B.lapidarius","B","BE_U"
"363","09_BEUC_pL",0.3613980432502,2,"BE","U","C","B.lapidarius","L","BE_U"
"364","09_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"365","09_BSRD_pB",0.123115307110025,2,"BS","R","D","B.lapidarius","B","BS_R"
"366","09_BSRD_pL",0.391646926415519,2,"BS","R","D","B.lapidarius","L","BS_R"
"367","09_BSRE_lB",1.03847103369431,5,"BS","R","E","B.pascuorum","B","BS_R"
"368","09_BSRE_pB",0.0718997359941719,2,"BS","R","E","B.lapidarius","B","BS_R"
"369","09_BSRF_lB",0.208940127787745,2,"BS","R","F","B.pascuorum","B","BS_R"
"370","09_BSRF_pB",1.20658821208989,8,"BS","R","F","B.lapidarius","B","BS_R"
"371","09_BSUA_lB",1.4472369345191,8,"BS","U","A","B.pascuorum","B","BS_U"
"372","09_BSUA_pB",0.0584179747407423,2,"BS","U","A","B.lapidarius","B","BS_U"
"373","09_BSUB_lB",1.1584742221901,5,"BS","U","B","B.pascuorum","B","BS_U"
"374","09_BSUB_pB",0.903385084463028,4,"BS","U","B","B.lapidarius","B","BS_U"
"375","09_BSUB_pL",0.742460898783516,4,"BS","U","B","B.lapidarius","L","BS_U"
"376","09_BSUC_lB",0.0626538343820891,2,"BS","U","C","B.pascuorum","B","BS_U"
"377","09_BSUC_lL",0.100655816575926,2,"BS","U","C","B.pascuorum","L","BS_U"
"378","09_BSUC_pB",0.689450390238255,6,"BS","U","C","B.lapidarius","B","BS_U"
"379","09_ZHRD_lB",1.37736358708712,6,"ZH","R","D","B.pascuorum","B","ZH_R"
"380","09_ZHRD_lL",0.791640487115554,3,"ZH","R","D","B.pascuorum","L","ZH_R"
"381","09_ZHRD_pB",0.489776132475824,3,"ZH","R","D","B.lapidarius","B","ZH_R"
"382","09_ZHRD_pL",0.448954147624972,2,"ZH","R","D","B.lapidarius","L","ZH_R"
"383","09_ZHRE_lB",1.4610040171193,8,"ZH","R","E","B.pascuorum","B","ZH_R"
"384","09_ZHRE_pB",0.101205597676255,2,"ZH","R","E","B.lapidarius","B","ZH_R"
"385","09_ZHRE_pL",0,1,"ZH","R","E","B.lapidarius","L","ZH_R"
"386","09_ZHRF_lB",0.0575691719261253,2,"ZH","R","F","B.pascuorum","B","ZH_R"
"387","09_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"388","09_ZHUA_lB",1.42626006239548,6,"ZH","U","A","B.pascuorum","B","ZH_U"
"389","09_ZHUA_pB",0.137074352137831,2,"ZH","U","A","B.lapidarius","B","ZH_U"
"390","09_ZHUA_pL",0.0600487808441892,2,"ZH","U","A","B.lapidarius","L","ZH_U"
"391","09_ZHUB_lB",1.4912541531256,8,"ZH","U","B","B.pascuorum","B","ZH_U"
"392","09_ZHUB_pB",0.882270130572759,6,"ZH","U","B","B.lapidarius","B","ZH_U"
"393","09_ZHUB_pL",0.804130658900191,3,"ZH","U","B","B.lapidarius","L","ZH_U"
"394","09_ZHUC_lB",1.10996945127657,6,"ZH","U","C","B.pascuorum","B","ZH_U"
"395","09_ZHUC_lL",0.812456703014382,6,"ZH","U","C","B.pascuorum","L","ZH_U"
"396","09_ZHUC_pB",0.886553344412983,4,"ZH","U","C","B.lapidarius","B","ZH_U"
"397","09_ZHUC_pL",0.575370927614526,3,"ZH","U","C","B.lapidarius","L","ZH_U"
"398","10_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"399","10_2_BERD_pB",0.538561829827781,2,"BE","R","D","B.lapidarius","B","BE_R"
"400","10_BERD_lB",0.201111347204291,3,"BE","R","D","B.pascuorum","B","BE_R"
"401","10_BEUA_pB",0,1,"BE","U","A","B.lapidarius","B","BE_U"
"402","10_BEUA_pL",0,1,"BE","U","A","B.lapidarius","L","BE_U"
"403","10_BEUB_lB",1.20744473626037,5,"BE","U","B","B.pascuorum","B","BE_U"
"404","10_BEUB_pB",1.61099519714563,8,"BE","U","B","B.lapidarius","B","BE_U"
"405","10_BEUC_lB",1.56902073322737,7,"BE","U","C","B.pascuorum","B","BE_U"
"406","10_BEUC_pB",0.345775269050764,4,"BE","U","C","B.lapidarius","B","BE_U"
"407","10_BEUC_pL",0.0939642101413304,2,"BE","U","C","B.lapidarius","L","BE_U"
"408","10_BSRD_lB",0.192275767427044,2,"BS","R","D","B.pascuorum","B","BS_R"
"409","10_BSRD_pB",0,1,"BS","R","D","B.lapidarius","B","BS_R"
"410","10_BSRE_lB",0.745007169277933,5,"BS","R","E","B.pascuorum","B","BS_R"
"411","10_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"412","10_BSRF_lB",0.124984678854608,2,"BS","R","F","B.pascuorum","B","BS_R"
"413","10_BSRF_pB",0.513538959217402,3,"BS","R","F","B.lapidarius","B","BS_R"
"414","10_BSUA_lB",0.0653318061519219,2,"BS","U","A","B.pascuorum","B","BS_U"
"415","10_BSUA_pB",1.45759144782519,8,"BS","U","A","B.lapidarius","B","BS_U"
"416","10_BSUB_lB",0.800872576070377,5,"BS","U","B","B.pascuorum","B","BS_U"
"417","10_BSUB_pB",0.147594593904051,3,"BS","U","B","B.lapidarius","B","BS_U"
"418","10_BSUB_pL",0,1,"BS","U","B","B.lapidarius","L","BS_U"
"419","10_BSUC_lB",0,1,"BS","U","C","B.pascuorum","B","BS_U"
"420","10_BSUC_pB",0.338272473334447,3,"BS","U","C","B.lapidarius","B","BS_U"
"421","10_BSUC_pL",0.313237412679868,3,"BS","U","C","B.lapidarius","L","BS_U"
"422","10_ZHRD_lB",0.100922656246032,2,"ZH","R","D","B.pascuorum","B","ZH_R"
"423","10_ZHRD_pB",0.832420186614794,4,"ZH","R","D","B.lapidarius","B","ZH_R"
"424","10_ZHRD_pL",0,1,"ZH","R","D","B.lapidarius","L","ZH_R"
"425","10_ZHRE_lB",1.39321697673456,9,"ZH","R","E","B.pascuorum","B","ZH_R"
"426","10_ZHRE_pB",1.04185800979194,6,"ZH","R","E","B.lapidarius","B","ZH_R"
"427","10_ZHRF_lB",0.340178040351983,3,"ZH","R","F","B.pascuorum","B","ZH_R"
"428","10_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"429","10_ZHUA_lB",2.30835518952248,15,"ZH","U","A","B.pascuorum","B","ZH_U"
"430","10_ZHUA_pB",0.609629902278578,4,"ZH","U","A","B.lapidarius","B","ZH_U"
"431","10_ZHUA_pL",1.04287455466853,5,"ZH","U","A","B.lapidarius","L","ZH_U"
"432","10_ZHUB_lB",0.612358486388197,4,"ZH","U","B","B.pascuorum","B","ZH_U"
"433","10_ZHUB_lL",0.65475054531865,4,"ZH","U","B","B.pascuorum","L","ZH_U"
"434","10_ZHUB_pB",0.269318054937706,3,"ZH","U","B","B.lapidarius","B","ZH_U"
"435","10_ZHUB_pL",0.68577962342985,2,"ZH","U","B","B.lapidarius","L","ZH_U"
"436","10_ZHUC_lB",0.289320096873115,4,"ZH","U","C","B.pascuorum","B","ZH_U"
"437","10_ZHUC_pB",0.495504035184113,7,"ZH","U","C","B.lapidarius","B","ZH_U"
"438","10_ZHUC_pL",0,1,"ZH","U","C","B.lapidarius","L","ZH_U"
"439","11_1_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"440","11_1_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"441","11_2_BERD_pB",0,1,"BE","R","D","B.lapidarius","B","BE_R"
"442","11_2_BERD_pL",0,1,"BE","R","D","B.lapidarius","L","BE_R"
"443","11_BERD_lB",0.256953432865423,3,"BE","R","D","B.pascuorum","B","BE_R"
"444","11_BERD_lL",0.114352333509743,2,"BE","R","D","B.pascuorum","L","BE_R"
"445","11_BEUA_pB",0.16284974253469,2,"BE","U","A","B.lapidarius","B","BE_U"
"446","11_BEUA_pL",0.296317420387841,3,"BE","U","A","B.lapidarius","L","BE_U"
"447","11_BEUB_lB_E5",0.67282981651427,6,"BE","U","B","B.pascuorum","B_E5","BE_U"
"448","11_BEUB_lB_F5",0.0881380611447623,2,"BE","U","B","B.pascuorum","B_F5","BE_U"
"449","11_BEUB_pB",0.236288346414206,2,"BE","U","B","B.lapidarius","B","BE_U"
"450","11_BEUB_pL",0.256760992060368,3,"BE","U","B","B.lapidarius","L","BE_U"
"451","11_BEUC_lB",1.81536621803571,9,"BE","U","C","B.pascuorum","B","BE_U"
"452","11_BEUC_pB",1.05915650098776,4,"BE","U","C","B.lapidarius","B","BE_U"
"453","11_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"454","11_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"455","11_BSRD_pB",0.139843387635894,3,"BS","R","D","B.lapidarius","B","BS_R"
"456","11_BSRD_pL",0,1,"BS","R","D","B.lapidarius","L","BS_R"
"457","11_BSRE_lB",1.09411401943321,5,"BS","R","E","B.pascuorum","B","BS_R"
"458","11_BSRE_pB",0.0730143190774498,2,"BS","R","E","B.lapidarius","B","BS_R"
"459","11_BSRF_lB",0.104554938126845,2,"BS","R","F","B.pascuorum","B","BS_R"
"460","11_BSRF_pB",1.13809784778182,6,"BS","R","F","B.lapidarius","B","BS_R"
"461","11_BSUA_lB",1.06713329650713,5,"BS","U","A","B.pascuorum","B","BS_U"
"462","11_BSUA_pB",0.912569527375042,5,"BS","U","A","B.lapidarius","B","BS_U"
"463","11_BSUB_lB",0.504731496822835,4,"BS","U","B","B.pascuorum","B","BS_U"
"464","11_BSUB_lL",0.791359472535868,5,"BS","U","B","B.pascuorum","L","BS_U"
"465","11_BSUB_pB",0.570820972945021,2,"BS","U","B","B.lapidarius","B","BS_U"
"466","11_BSUC_lB",1.69566283647057,10,"BS","U","C","B.pascuorum","B","BS_U"
"467","11_BSUC_pB",0.242783098270878,3,"BS","U","C","B.lapidarius","B","BS_U"
"468","11_ZHRD_lB",0.882150691767566,6,"ZH","R","D","B.pascuorum","B","ZH_R"
"469","11_ZHRD_lL",0.90514454985843,5,"ZH","R","D","B.pascuorum","L","ZH_R"
"470","11_ZHRD_pB",0.916813646285213,5,"ZH","R","D","B.lapidarius","B","ZH_R"
"471","11_ZHRE_lB",1.10063665141727,4,"ZH","R","E","B.pascuorum","B","ZH_R"
"472","11_ZHRE_lL",0.0765756143264722,2,"ZH","R","E","B.pascuorum","L","ZH_R"
"473","11_ZHRE_pB",0,1,"ZH","R","E","B.lapidarius","B","ZH_R"
"474","11_ZHRE_pL",0,1,"ZH","R","E","B.lapidarius","L","ZH_R"
"475","11_ZHRF_lB",1.01947815046214,7,"ZH","R","F","B.pascuorum","B","ZH_R"
"476","11_ZHRF_pB",1.32461114393958,7,"ZH","R","F","B.lapidarius","B","ZH_R"
"477","11_ZHUA_lB",2.33150619186846,15,"ZH","U","A","B.pascuorum","B","ZH_U"
"478","11_ZHUA_lL",0.409417323132,4,"ZH","U","A","B.pascuorum","L","ZH_U"
"479","11_ZHUA_pB",1.35835212078418,6,"ZH","U","A","B.lapidarius","B","ZH_U"
"480","11_ZHUB_lB",0,1,"ZH","U","B","B.pascuorum","B","ZH_U"
"481","11_ZHUB_lL",0,1,"ZH","U","B","B.pascuorum","L","ZH_U"
"482","11_ZHUB_pB",0.258513003694742,4,"ZH","U","B","B.lapidarius","B","ZH_U"
"483","11_ZHUB_pL",0.279553840790188,3,"ZH","U","B","B.lapidarius","L","ZH_U"
"484","11_ZHUC_lB",0,1,"ZH","U","C","B.pascuorum","B","ZH_U"
"485","11_ZHUC_pB",1.80007005786309,8,"ZH","U","C","B.lapidarius","B","ZH_U"
"486","12_1_BERD_pB",0.0947638016562723,2,"BE","R","D","B.lapidarius","B","BE_R"
"487","12_1_BERD_pL",0.692835251788109,2,"BE","R","D","B.lapidarius","L","BE_R"
"488","12_2_BERD_pB",0.272364279304669,3,"BE","R","D","B.lapidarius","B","BE_R"
"489","12_2_BERD_pL",0.60561409676257,2,"BE","R","D","B.lapidarius","L","BE_R"
"490","12_BERD_lB",0.614013438931195,2,"BE","R","D","B.pascuorum","B","BE_R"
"491","12_BERD_lL",0,1,"BE","R","D","B.pascuorum","L","BE_R"
"492","12_BEUA_pB",1.58149625647929,9,"BE","U","A","B.lapidarius","B","BE_U"
"493","12_BEUB_lB",1.60353162393593,10,"BE","U","B","B.pascuorum","B","BE_U"
"494","12_BEUB_lL",0.445128002779603,3,"BE","U","B","B.pascuorum","L","BE_U"
"495","12_BEUB_pB",1.78619673155838,11,"BE","U","B","B.lapidarius","B","BE_U"
"496","12_BEUC_lB",1.55612301423952,7,"BE","U","C","B.pascuorum","B","BE_U"
"497","12_BEUC_pB",0.352132726688108,4,"BE","U","C","B.lapidarius","B","BE_U"
"498","12_BEUC_pL",0.146521755643524,2,"BE","U","C","B.lapidarius","L","BE_U"
"499","12_BSRD_lB",0.0666731573474672,2,"BS","R","D","B.pascuorum","B","BS_R"
"500","12_BSRD_pB",1.07308737582553,7,"BS","R","D","B.lapidarius","B","BS_R"
"501","12_BSRE_lB",0.88180866025356,5,"BS","R","E","B.pascuorum","B","BS_R"
"502","12_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"503","12_BSRF_lB",1.07131587780545,6,"BS","R","F","B.pascuorum","B","BS_R"
"504","12_BSRF_lL",0.664226506651839,6,"BS","R","F","B.pascuorum","L","BS_R"
"505","12_BSRF_pB",0.295441593701067,3,"BS","R","F","B.lapidarius","B","BS_R"
"506","12_BSUA_lB",0.44094706594412,3,"BS","U","A","B.pascuorum","B","BS_U"
"507","12_BSUA_lL",0.0981992497806731,2,"BS","U","A","B.pascuorum","L","BS_U"
"508","12_BSUA_pB",1.25770671506562,8,"BS","U","A","B.lapidarius","B","BS_U"
"509","12_BSUA_pL",0,1,"BS","U","A","B.lapidarius","L","BS_U"
"510","12_BSUB_lB",1.84463259505089,10,"BS","U","B","B.pascuorum","B","BS_U"
"511","12_BSUB_pB",1.04662374449983,6,"BS","U","B","B.lapidarius","B","BS_U"
"512","12_BSUB_pL",0.629354487874115,4,"BS","U","B","B.lapidarius","L","BS_U"
"513","12_BSUC_lB",0.71932325349238,4,"BS","U","C","B.pascuorum","B","BS_U"
"514","12_BSUC_pB",0.161677642074726,3,"BS","U","C","B.lapidarius","B","BS_U"
"515","12_ZHRD_lB",0.294553302974053,2,"ZH","R","D","B.pascuorum","B","ZH_R"
"516","12_ZHRD_pB",1.56049475914713,8,"ZH","R","D","B.lapidarius","B","ZH_R"
"517","12_ZHRD_pL",1.03137826134609,6,"ZH","R","D","B.lapidarius","L","ZH_R"
"518","12_ZHRE_lB",1.25323626719396,8,"ZH","R","E","B.pascuorum","B","ZH_R"
"519","12_ZHRE_lL",0.844667601164768,4,"ZH","R","E","B.pascuorum","L","ZH_R"
"520","12_ZHRE_pB",0,1,"ZH","R","E","B.lapidarius","B","ZH_R"
"521","12_ZHRF_lB",0.253251700679754,2,"ZH","R","F","B.pascuorum","B","ZH_R"
"522","12_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"523","12_ZHUA_lB",1.70755554438031,7,"ZH","U","A","B.pascuorum","B","ZH_U"
"524","12_ZHUA_pB",0.516966749493598,4,"ZH","U","A","B.lapidarius","B","ZH_U"
"525","12_ZHUA_pL",0.583316777940417,5,"ZH","U","A","B.lapidarius","L","ZH_U"
"526","12_ZHUB_lB",1.02166073764969,6,"ZH","U","B","B.pascuorum","B","ZH_U"
"527","12_ZHUB_lL",0.718110083464154,4,"ZH","U","B","B.pascuorum","L","ZH_U"
"528","12_ZHUB_pB",0.846312417211628,5,"ZH","U","B","B.lapidarius","B","ZH_U"
"529","12_ZHUB_pL",0.0710989386344014,2,"ZH","U","B","B.lapidarius","L","ZH_U"
"530","12_ZHUC_lB",0.0651450145400452,2,"ZH","U","C","B.pascuorum","B","ZH_U"
"531","12_ZHUC_lL",0,1,"ZH","U","C","B.pascuorum","L","ZH_U"
"532","12_ZHUC_pB",1.36947284345979,7,"ZH","U","C","B.lapidarius","B","ZH_U"
"533","12_ZHUC_pL",0.54356366209226,3,"ZH","U","C","B.lapidarius","L","ZH_U"
"534","13_BERD_lB",0.121483289462508,2,"BE","R","D","B.pascuorum","B","BE_R"
"535","13_BERD_lL",0,1,"BE","R","D","B.pascuorum","L","BE_R"
"536","13_BERD_pB",0.149901006545424,2,"BE","R","D","B.lapidarius","B","BE_R"
"537","13_BEUA_pB",0.81242667032543,4,"BE","U","A","B.lapidarius","B","BE_U"
"538","13_BEUA_pL",0.96939613231737,3,"BE","U","A","B.lapidarius","L","BE_U"
"539","13_BEUB_lB",0.865497043696423,5,"BE","U","B","B.pascuorum","B","BE_U"
"540","13_BEUB_pB",0,1,"BE","U","B","B.lapidarius","B","BE_U"
"541","13_BEUC_lB",0.45938300722943,4,"BE","U","C","B.pascuorum","B","BE_U"
"542","13_BEUC_lL",0.10899574954748,2,"BE","U","C","B.pascuorum","L","BE_U"
"543","13_BEUC_pB",0.240200813741052,2,"BE","U","C","B.lapidarius","B","BE_U"
"544","13_BEUC_pL",0.450110498714664,3,"BE","U","C","B.lapidarius","L","BE_U"
"545","13_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"546","13_BSRD_lL",0,1,"BS","R","D","B.pascuorum","L","BS_R"
"547","13_BSRD_pB",0.567896394530604,4,"BS","R","D","B.lapidarius","B","BS_R"
"548","13_BSRD_pL",0.980900458400912,5,"BS","R","D","B.lapidarius","L","BS_R"
"549","13_BSRE_lB",0.871118649637713,3,"BS","R","E","B.pascuorum","B","BS_R"
"550","13_BSRE_pB",0.153497516583761,3,"BS","R","E","B.lapidarius","B","BS_R"
"551","13_BSRF_lB",0.899039000337661,7,"BS","R","F","B.pascuorum","B","BS_R"
"552","13_BSRF_pB",0.503240849424358,3,"BS","R","F","B.lapidarius","B","BS_R"
"553","13_BSUA_lB",1.41088568347146,5,"BS","U","A","B.pascuorum","B","BS_U"
"554","13_BSUA_pB",0.0628814355726691,2,"BS","U","A","B.lapidarius","B","BS_U"
"555","13_BSUB_lB",1.80599779590278,8,"BS","U","B","B.pascuorum","B","BS_U"
"556","13_BSUB_pB",1.16564876195055,6,"BS","U","B","B.lapidarius","B","BS_U"
"557","13_BSUB_pL",0.290214444454595,3,"BS","U","B","B.lapidarius","L","BS_U"
"558","13_BSUC_lB",1.28170381298416,7,"BS","U","C","B.pascuorum","B","BS_U"
"559","13_BSUC_pB",0.577986550354277,6,"BS","U","C","B.lapidarius","B","BS_U"
"560","13_ZHRD_lB",0.633325861072535,5,"ZH","R","D","B.pascuorum","B","ZH_R"
"561","13_ZHRD_pB",0.0641789040338947,2,"ZH","R","D","B.lapidarius","B","ZH_R"
"562","13_ZHRE_lB",1.62364186250843,10,"ZH","R","E","B.pascuorum","B","ZH_R"
"563","13_ZHRE_pB",0.183819673606472,3,"ZH","R","E","B.lapidarius","B","ZH_R"
"564","13_ZHRF_lB",0.18971161859247,3,"ZH","R","F","B.pascuorum","B","ZH_R"
"565","13_ZHRF_pB",0,1,"ZH","R","F","B.lapidarius","B","ZH_R"
"566","13_ZHUA_lB",1.27279783995602,7,"ZH","U","A","B.pascuorum","B","ZH_U"
"567","13_ZHUA_lL",1.2232277589986,8,"ZH","U","A","B.pascuorum","L","ZH_U"
"568","13_ZHUA_pB",1.46082503547333,10,"ZH","U","A","B.lapidarius","B","ZH_U"
"569","13_ZHUB_lB",0.616001606592668,4,"ZH","U","B","B.pascuorum","B","ZH_U"
"570","13_ZHUB_lL",0.615259998729827,2,"ZH","U","B","B.pascuorum","L","ZH_U"
"571","13_ZHUB_pB",0,1,"ZH","U","B","B.lapidarius","B","ZH_U"
"572","13_ZHUC_lB",0,1,"ZH","U","C","B.pascuorum","B","ZH_U"
"573","13_ZHUC_pB",2.03237269834748,12,"ZH","U","C","B.lapidarius","B","ZH_U"
"574","14_BERD_lB",0.283513601464489,2,"BE","R","D","B.pascuorum","B","BE_R"
"575","14_BERD_lL",0.175020866880978,2,"BE","R","D","B.pascuorum","L","BE_R"
"576","14_BERD_pB",0.43200538139667,2,"BE","R","D","B.lapidarius","B","BE_R"
"577","14_BEUA_pB",0.87546213583806,5,"BE","U","A","B.lapidarius","B","BE_U"
"578","14_BEUB_lB",0.128552902682388,2,"BE","U","B","B.pascuorum","B","BE_U"
"579","14_BEUB_pB",1.368023602384,6,"BE","U","B","B.lapidarius","B","BE_U"
"580","14_BEUC_lB",1.24975160769482,7,"BE","U","C","B.pascuorum","B","BE_U"
"581","14_BEUC_pB",0.377306340294284,3,"BE","U","C","B.lapidarius","B","BE_U"
"582","14_BSRD_lB",0,1,"BS","R","D","B.pascuorum","B","BS_R"
"583","14_BSRD_lL",0.0633379070687956,2,"BS","R","D","B.pascuorum","L","BS_R"
"584","14_BSRD_pB",0,1,"BS","R","D","B.lapidarius","B","BS_R"
"585","14_BSRE_lB",1.09079663368008,5,"BS","R","E","B.pascuorum","B","BS_R"
"586","14_BSRE_pB",0,1,"BS","R","E","B.lapidarius","B","BS_R"
"587","14_BSRF_lB",0.142433684825279,3,"BS","R","F","B.pascuorum","B","BS_R"
"588","14_BSRF_lL",0.402203179824956,3,"BS","R","F","B.pascuorum","L","BS_R"
"589","14_BSRF_pB",1.23254813538615,5,"BS","R","F","B.lapidarius","B","BS_R"
"590","14_BSRF_pL",0.520640428279259,2,"BS","R","F","B.lapidarius","L","BS_R"
"591","14_BSUA_lB",0.598628842286298,4,"BS","U","A","B.pascuorum","B","BS_U"
"592","14_BSUA_pB",0.34317183812048,4,"BS","U","A","B.lapidarius","B","BS_U"
